24bc57fa-ba23-4374-ac51-d434e6bf410f,2271.087899238544,20.653686046600342
5855a906-aefa-4ae0-be10-80aa587ee982,2071.438283871483,15.470710039138794
989f9066-5eec-4d2e-b684-c631a9937243,3721.9005676877787,21.058430910110474
a111a354-2b38-4f9f-a3c8-23dccec3e4e6,2873.953297762074,19.943432092666626
a1ae3f44-5878-4d30-898d-4dd4b33f8cfa,4109.928451293389,18.499145984649658
ae7a28a6-02bc-4fa6-858b-ab1a6dc5a99f,2788.093055857461,24.406718969345093
b718aabc-6b8a-42c9-920e-3378addd5810-P,2116.5444069744954,21.6829731464386
b817e6c4-4176-4211-a5c8-77b54fe2e04e,3631.954755390717,12.869373083114624
ba9b993d-c107-451f-9ba2-c6c8a79a18a2,1574.0638154168705,17.352146863937378
training,2271.087899238544,20.399348974227905
