House,Predicted,Target,Exe_time,RMSE,Perc_error
24bc57fa-ba23-4374-ac51-d434e6bf410f,2646.327383897704,1987.0,120.52171182632446,659.32738389770384,0.3318205253637161
5855a906-aefa-4ae0-be10-80aa587ee982,3556.1050350159676,2920.0,79.06840300559998,636.10503501596759,0.2178441900739615
989f9066-5eec-4d2e-b684-c631a9937243,4079.594293823146,2894.0,135.04803800582886,1185.594293823146,0.4096732183217505
a111a354-2b38-4f9f-a3c8-23dccec3e4e6,3419.423687276436,3036.0,120.5187439918518,383.42368727643588,0.12629238711345056
a1ae3f44-5878-4d30-898d-4dd4b33f8cfa,5472.694261561115,4358.0,102.57004404067993,1114.6942615611151,0.2557811522627616
ae7a28a6-02bc-4fa6-858b-ab1a6dc5a99f,2705.2052420521,2240.0,149.48211812973022,465.20524205209995,0.20768091163040175
b718aabc-6b8a-42c9-920e-3378addd5810-P,3071.61960663357,2947.0,124.36163783073425,124.61960663357013,0.04228693811794032
b817e6c4-4176-4211-a5c8-77b54fe2e04e,8686.860358416405,2398.0,63.81637001037598,6288.8603584164048,2.622543935953463
ba9b993d-c107-451f-9ba2-c6c8a79a18a2,2890.9719409175004,2390.0,91.37009310722351,500.97194091750043,0.20961169076046043
