House,Predicted,Predicted_3d,Target,Exe_time,RMSE,RMSE_3d,Perc_error_3d,Perc_error,maxZVal,major_pitch
5baf70a5-38eb-41de-858a-123b90d22c76,1537.0413278466651,1227.3,1174.0,32.87079405784607,363.04132784666513,53.2979736328125,0.045398614678715928,0.30923452116411,5.5,1.0391
5d787546-1f8d-453b-93b3-be5786617508,3652.0440602356693,3166.58,3115.0,53.449779987335205,537.04406023566935,51.58203125,0.016559239566613163,0.17240579782846527,3.5,1.12858
5e6d56e9-5605-40f0-b42d-d6f0b0b59b7c,2494.8967159112526,2063.57,2329.0,30.101105213165283,165.89671591125261,265.43310546875,-0.11396870136056247,0.07123087845051636,4.5,1.07586
6399107f-4deb-4c4c-9193-46f45081dad2,2297.0201743452585,2160.82,3377.0,43.559359073638916,1079.9798256547415,1216.180419921875,-0.36013633992356381,-0.3198045086333259,5.5,1.22376
64390369-cfc9-4e4d-8b97-27d7feb2d5f9,2853.1409285303994,2326.12,2550.0,37.44251108169556,303.14092853039938,223.875732421875,-0.087794404871323534,0.1188787955021174,3.5,1.06092
649276a8-316f-463c-a62f-b0d10f8e927d,2951.258954501593,2699.11,2674.0,41.00898003578186,277.25895450159305,25.105224609375,0.0093886404672307404,0.10368696877396898,3.5,1.19016
650688f7-8c48-487a-a5c6-3e38c5f124f7,2768.0953611052555,2343.46,3083.0,59.7110538482666,314.90463889474449,739.535400390625,-0.23987525150523029,-0.10214227664441923,3.5,1.10153
693fc26a-f6ac-491a-91a2-80ba5bccd959,3014.6138374535894,2524.79,2893.0,39.988534927368164,121.61383745358944,368.20654296875,-0.12727498892801589,0.04203727530369493,3.5,1.0898
69bc9dc6-e39a-431a-84ca-1bf25f43ae38,3501.452223488304,2961.42,2861.0,69.27529811859131,640.45222348830384,100.419189453125,0.0350993322101101,0.2238560725230003,4.5,1.10061
6a38336d-38a9-45c1-8b13-af67858a9367,3166.1778853468063,3277.02,3093.0,50.02227306365967,73.177885346806306,184.018798828125,0.059495246953806986,0.02365919345192574,4.5,1.34761
6bb83cc0-40fe-4747-8be5-9a647f8eb913,2813.5599362130624,2433.89,2303.0,35.975773096084595,510.55993621306243,130.888671875,0.056833986919235781,0.22169341563745654,3.5,1.1257
6bd40816-42d1-4a23-822b-f3e1aa5ecf85,2300.9297606090895,2070.52,2400.0,31.919766902923584,99.070239390910501,329.478759765625,-0.13728281656901042,-0.04127926641287938,4.5,1.17279
6c9d76c2-09b4-425a-816f-f82b57bfea60,2033.0624423786069,1966.8,1938.0,38.8572940826416,95.062442378606875,28.80419921875,0.014862847894091848,0.049051827852738324,6.5,1.25874
6cb9c7d8-7d22-4df2-a79a-91421aa4850b,2386.2404762075594,1934.76,2919.0,46.33270192146301,532.75952379244063,984.23681640625,-0.33718287646668382,-0.18251439664009614,3.5,1.0551
6f185cb5-fbda-4f61-bf44-8f76e7041797,2165.712620268552,1741.49,2226.0,47.317041873931885,60.2873797314478,484.5118408203125,-0.21766030584919699,-0.027083279304334143,3.5,1.04618
72bb2588-c247-4600-b8c0-07aba52e5011,2386.8641207875276,2075.33,2154.0,35.03127098083496,232.86412078752755,78.67041015625,-0.036522938791202414,0.10810776266830434,6.5,1.13141
74f0b58b-7a29-425f-ae33-9cf479fd80a2,2353.792818079333,1903.24,3218.0,47.63288187980652,864.20718192066715,1314.755126953125,-0.40856281135895745,-0.2685541273836753,3.5,1.0522
75863ece-4b66-4d6e-8610-353f69ca1cf6,2282.139552208864,1985.68,2362.0,42.55139684677124,79.860447791135812,376.32421875,-0.15932439405165114,-0.03381051980996436,4.5,1.132
773d2d69-e34c-4857-bfb2-225cc75b7b57,3326.6457092201276,3035.44,1553.0,43.698559045791626,1773.6457092201276,1482.435791015625,0.95456264714463945,1.1420770825628639,3.5,1.1872
7a68fbe8-becf-47d8-93f6-6bd4563d1f43,2077.990288421154,1699.99,1523.0,27.13174605369568,554.99028842115422,176.985595703125,0.11620853296331254,0.36440596744658843,4.5,1.06448
80e7bce9-76e2-412c-9c86-0517358b33c1,1783.5297398520604,1638.98,1852.0,52.548667907714844,68.470260147939598,213.0167236328125,-0.11501982917538472,-0.036970982801263284,4.5,1.19563
82d5c702-1954-4b0c-9bfe-1dd7dd18e47a,3339.709787830619,2889.06,2897.0,56.497796058654785,442.70978783061901,7.9365234375,-0.0027395662538833277,0.15281663370059337,3.5,1.12577
844ee8cf-9f1b-424b-97e2-325d9af7df54,1589.9671856945545,1260.24,3093.0,65.12985396385193,1503.0328143054455,1832.759765625,-0.59255084565955385,-0.4859465936972019,3.5,1.03128
847f4d90-9616-456b-a244-48efe9ec1e2f-P,2719.6844449522346,2529.22,999.12345,53.97565197944641,1720.5609949522345,1530.09871796875,1.5314411026672929,1.7220704758278214,3.5,1.2101
84d7083d-1ba2-4790-ba0d-692f68f4dc06-P,2711.8369662794967,2577.8,999.12345,60.856573820114136,1712.7135162794966,1578.671716015625,1.5800567147289206,1.714216112412832,6.5,1.23682
866a3a7a-dac3-4e81-b1af-8cc579fa3754,251.48795360646702,205.496,1864.0,41.430397033691406,1612.512046393533,1658.5036468505859,-0.88975517534902682,-0.8650815699536121,3.5,1.06161
873e78e7-6499-458d-a6f6-5a249f726c93,2583.1101099766875,2457.38,3410.0,55.59750294685364,826.88989002331255,952.615234375,-0.27935930626832844,-0.24248970381915325,5.5,1.23771
8b459f92-626c-46a9-8133-89ad9e614cbe,1323.2878201230847,1092.76,1867.0,28.239593982696533,543.71217987691534,774.23974609375,-0.41469723947174614,-0.29122237808083307,3.5,1.07419
8bc9e827-237e-45e2-9817-5b21d193df4e,2277.7212243693307,2342.76,2108.0,35.43640184402466,169.72122436933068,234.757568359375,0.11136507037921015,0.08051291478621,3.5,1.33973
8c447de9-8ca9-440a-8027-225bbf7d937e-P,2301.4978415236724,1963.62,999.12345,29.315030097961426,1302.3743915236723,964.49788789062495,0.96534406022661656,1.3035169893406788,3.5,1.10996
8dbdb5c6-91c6-4f9d-82c5-4c4b32a69475,3883.60788539762,3805.66,3562.0,46.16399312019348,321.60788539762007,243.661865234375,0.068405913878263613,0.09028856973543517,6.5,1.2751
8dda501a-2e74-4ae6-971e-e918bfcc9dbe,4076.0145910245205,3357.9,3253.0,54.38823390007019,823.01459102452054,104.89599609375,0.032245925635951432,0.2530017187287183,4.5,1.07209
8e878af6-fca3-4612-9e6b-272932bdb87e,2417.8047822588755,2484.86,2490.0,40.44520902633667,72.195217741124452,5.136962890625,-0.0020630373054718876,-0.028994063349849178,6.5,1.33736
8f97f6d9-6239-4884-a447-f63d00a852ce,1776.7936232106729,1489.82,4324.0,69.36095309257507,2547.2063767893269,2834.178955078125,-0.65545304233999191,-0.5890856560567361,4.5,1.09103
8fdb609a-934c-46a6-90af-dd63d7d49962,7031.7908111320985,5684.85,2716.0,35.836266040802,4315.7908111320985,2968.8505859375,1.0930966811257363,1.589024599091347,3.5,1.05154
90f4e6d2-328a-489b-9c1a-4695ff7bc817,2315.091636488786,1892.63,1752.0,29.270355939865112,563.09163648878621,140.6259765625,0.080265968357591325,0.3213993358954259,3.5,1.0638
9227315b-da7f-4b60-858f-f3616424a063,2623.528537140308,2491.11,2500.0,38.28582000732422,123.52853714030789,8.88525390625,-0.0035541015625000002,0.04941141485612316,6.5,1.23551
95729998-ac6f-4dcd-952f-801bce059ee6,3774.154511070915,3408.16,3480.0,51.846961975097656,294.15451107091485,71.841796875,-0.020644194504310345,0.08452715835371116,3.5,1.17513
967e2c54-b644-4521-95a3-7a7ee7238895,1776.941501152995,1488.69,2341.0,31.66576886177063,564.05849884700501,852.3055419921875,-0.36407754890738464,-0.24094767144254806,5.5,1.09012
9ba1c555-efcc-4555-9266-1d950687d61a,2621.139456350628,2285.89,2607.0,61.33461093902588,14.139456350627825,321.114013671875,-0.12317376819020905,0.005423650307106952,5.5,1.13483
9e9a3ed6-fcdb-421c-b7bf-5463572348f1,2004.179660104855,1609.06,2390.0,58.53254413604736,385.82033989514503,780.940185546875,-0.32675321570998955,-0.16143110455863807,3.5,1.04482
9f2c206f-4de5-4c33-bad6-fd3cbd5379d3,3795.7773485644034,3108.22,999.12345,31.8470299243927,2796.6538985644033,2109.101403515625,2.1109517582793447,2.7991074562051397,3.5,1.06555
9fbc6650-110f-4060-a81a-544eee3a629f,4782.43154252318,4195.69,4097.0,61.003942012786865,685.43154252317981,98.69384765625,0.024089296474554552,0.16730084025462041,4.5,1.14174
a1c51627-bbed-4967-bb37-4f561b4e78fb,1193.636889823647,987.134,1384.0,29.167970895767212,190.36311017635308,396.86566162109375,-0.28675264567998104,-0.1375455998384054,3.5,1.07592
b4941134-e91f-44fd-8082-9bfc0d38af2f,1699.7541116785053,1400.46,1942.0,26.87493395805359,242.2458883214947,541.5419921875,-0.27885787445288363,-0.12474041623145968,3.5,1.07224
b50ff1ce-3b68-4a8f-a249-392dd41dd5e7,1890.6484389988245,1539.31,2241.0,32.44885206222534,350.35156100117547,701.689453125,-0.31311443691432395,-0.15633715350342503,3.5,1.05935
b5ac9da6-584f-432e-97ee-5fd336993886,2446.110048794602,1970.03,1830.0,33.20058608055115,616.11004879460188,140.0330810546875,0.076520809319501365,0.33667215781125787,3.5,1.04789
b66ac758-402e-4fca-970f-fd773333fd4b,2444.6817239338607,2063.6,2097.0,38.89033508300781,347.68172393386067,33.40185546875,-0.015928400318907965,0.16579958222883198,3.5,1.09838
bcc6849b-7057-4ca9-9c09-bc0f1b838f9b,2700,2700,2865.0,10000,165.0,165.0,-0.05759162303664921,-0.05759162303664921,6,1.41
c168a865-f9cf-4f28-a3ea-e8774d34be4f,1703.3683511949569,1522.97,3737.0,53.561152935028076,2033.6316488050431,2214.02978515625,-0.59246181031743372,-0.54418829242843,3.5,1.16254
c2b9fec8-8e90-4602-a947-767f375248db,1437.8535035051098,1213.13,1958.0,30.83478283882141,520.14649649489024,744.8741455078125,-0.38042601915618618,-0.26565193896572536,3.5,1.09761
c337b5e7-9f5b-4518-bdfe-9a9ee74fe2a7,1496.082150572508,1352.6,2117.0,27.746556997299194,620.917849427492,764.4036865234375,-0.36107873713908245,-0.29330082637104016,5.5,1.17606
c53c9b9b-3015-4a58-b474-d3b3a7681400,2634.454728342539,2491.49,3289.0,41.22206497192383,654.54527165746094,797.51025390625,-0.24247803402439952,-0.19901042008436026,4.5,1.23047
c5840f03-33f2-478b-9288-55b7f92e4409,5096.638277625018,4570.82,4010.0,67.90647387504578,1086.6382776250184,560.822265625,0.13985592658977555,0.27098211412095224,3.5,1.16704
c6c0d1c9-7e16-40c4-9940-5dcbab822f6e,191.6535442374208,147.314,1871.0,35.695422887802124,1679.3464557625791,1723.6858825683594,-0.92126450163995688,-0.8975662510756703,6.5,1.0
c6eeb7f3-25bd-47eb-9cad-c92e5e8ba93c,1269.7520963874038,1042.97,2080.0,35.67727494239807,810.24790361259625,1037.0343017578125,-0.49857418353740984,-0.3895422613522097,3.5,1.06851
c8333aaf-9368-4e25-9282-43f6e98dad8c-P,2196.675254501133,1970.39,999.12345,63.61761212348938,1197.5518045011331,971.26668671874995,0.97211879745065533,1.19860243946945,3.5,1.16944
c8cbc55a-36d3-49c3-9685-d5ba498dd46f,1167.2809194089732,1173.01,1722.0,47.14919185638428,554.7190805910268,548.986083984375,-0.31880724970056618,-0.32213651602266363,6.5,1.30743
c99468cd-bf60-455a-8c90-37dd5e20552d,2245.340602760776,2310.1,2376.0,66.79846501350403,130.65939723922384,65.90185546875,-0.027736471156881312,-0.05499132880438714,6.5,1.33918
ca4d85c7-dbf3-459a-ae82-c5316a344c1f,2129.2025422133247,1710.27,1596.0,33.98904895782471,533.2025422133247,114.273681640625,0.071600051153273808,0.3340868058980731,5.5,1.04519
caaa8b4c-0e5d-4669-a633-2d1f1e13d66e,2126.8853649839925,1721.76,1892.0,37.542060136795044,234.88536498399253,170.2352294921875,-0.089976336940902485,0.12414659882874869,3.5,1.05332
cace3d5f-acde-424a-a311-2ed8582b2f20,3139.4615912482714,3131.85,2826.0,40.25177812576294,313.46159124827136,305.84619140625,0.10822582852308917,0.11092059138296934,3.5,1.29808
cbdb62dc-fbd0-4de6-865e-65338e6e7f6b-P,3087.916367166417,3525.64,999.12345,52.79302787780762,2088.7929171664168,2526.51180390625,2.5287283607508662,2.090625454908917,6.5,1.4856
d1497eb7-6493-42c8-8b10-fb552213f0c1,2822.554932246044,2306.26,2630.0,57.28069496154785,192.55493224604379,323.74169921875,-0.123095703125,0.07321480313537787,3.5,1.06332
d303e175-7571-4a95-a21b-c8351104b0ec,2606.261951980142,2161.9,1997.0,25.74637794494629,609.26195198014193,164.90185546875,0.082574789919253877,0.3050886089034261,3.5,1.07919
d471bdf2-32e9-4d4c-a87f-55443d0ef9fc,1203.8153828468544,970.79,964.0,28.240085124969482,239.81538284685439,6.7904052734375,0.0070439888728604768,0.24877114403200662,5.5,1.04906
d66a7261-42fb-4a2a-aa2c-c5cfba02cd2d,2916.062253773556,2800.39,2489.0,33.32903289794922,427.06225377355622,311.38916015625,0.12510613103907192,0.17157985286201535,4.5,1.24954
d7d38697-3a57-4d46-a3aa-30a653928288,3520.3059859509262,2794.41,2831.0,52.80561304092407,689.30598595092624,36.587158203125,-0.012923757754547863,0.24348498267429397,3.5,1.03285
d7f8285d-3b10-4eb4-aced-9bcadcf13879,1675.8461904231865,1452.66,2226.0,26.066569089889526,550.1538095768135,773.344970703125,-0.34741463194210465,-0.24714906090602584,3.5,1.12794
d8944900-f1ba-474b-916e-514ac14c14b7-P,3126.6730200227043,2983.12,999.12345,44.6129789352417,2127.5495700227043,1983.99617890625,1.9857367764776714,2.1294161097136737,3.5,1.2415
db92cae7-80dc-4f11-bce4-772fb3b31851,2547.888927331347,2500.43,2539.0,54.5929000377655,8.8889273313470767,38.572265625,-0.015191912416305632,0.003500956018647923,3.5,1.27726
dc58e613-2d32-4c42-8495-6cd8e1af65b3,2636.6279469540723,2158.86,2023.0,36.682507038116455,613.62794695407229,135.863525390625,0.06715942925883589,0.3033257276095266,4.5,1.06543
deea1ae2-b08b-4e8a-ad97-66f8c51ba013,5163.452922254502,4276.13,4108.0,48.87667798995972,1055.4529222545016,168.1298828125,0.040927430090676731,0.25692622255464986,3.5,1.07779
df9dac87-aa84-4fa0-9837-71a1b3d3a3aa,2222.2293577369,2252.15,2249.0,38.45941114425659,26.770642263099944,3.15234375,0.0014016646287238774,-0.011903353607425497,4.5,1.31865
dfbaa629-d0c6-4dff-b7d9-c56ef3a2574f,3222.0603959097884,2785.09,2820.0,42.585073947906494,402.06039590978844,34.91455078125,-0.012381046376329786,0.1425746084786484,3.5,1.12512
e033fd90-f4e2-449a-af6b-15bf656c26bf,1571.1333867588203,1233.02,1391.0,35.976717948913574,180.13338675882028,157.9808349609375,-0.11357356934646837,0.1294991996828327,3.5,1.02124
e3367095-1e16-4295-91bb-a9eefa1260f5,3009.20085853736,2615.74,2714.0,42.29720115661621,295.20085853736009,98.2578125,-0.036204057663964631,0.10876966047802508,3.5,1.13117
eab1d769-2ecd-4c9b-8610-6e0e2357ee5b,1946.6202335372377,1802.42,2000.0,43.32609486579895,53.379766462762291,197.576904296875,-0.098788452148437497,-0.026689883231381144,6.5,1.20464
eadb4521-4c69-499f-957c-b56dc6dd2a77,3012.9911527885724,2445.02,2375.0,41.86131405830383,637.99115278857244,70.021240234375,0.029482627467105262,0.2686278538057147,3.5,1.05601
ece3fadd-a32d-4ce3-b130-dfbd5d4bdaf7,3319.4463405515858,2649.78,2665.0,35.11739802360535,654.44634055158576,15.222412109375,-0.0057119745250938086,0.24557085949402843,6.5,1.0389
ef4806e6-482a-4abb-97ad-46f6cec0c0f7-P,2858.697283942181,2300.61,999.12345,45.80190896987915,1859.573833942181,1301.4849484375,1.302626765929175,1.8612052734246012,3.5,1.04731
f0655421-ea81-4a45-91e3-cd92c1547090,2700,2700,4997.0,10000,2297.0,2297.0,-0.45967580548328996,-0.45967580548328996,6,1.41
f1b16cb9-fee6-457f-b661-ba634bfb505c,1783.6155939761102,1499.04,1568.0,32.84162712097168,215.61559397611018,68.9580078125,-0.043978321308992346,0.13750994513782536,4.5,1.09334
f3987989-5344-4d0e-827c-18c8561ff28f,902.7140895404752,783.933,1519.0,35.01495981216431,616.28591045952476,735.0670166015625,-0.48391508663697336,-0.405718176734381,3.5,1.12965
f5ab00d4-f984-4cbc-9732-7c45a49d141d,1143.3387571123094,1074.61,1878.0,40.25525116920471,734.66124288769061,803.3900146484375,-0.42779021014293794,-0.39119342006799285,3.5,1.2228
f62f20a1-a805-4210-a848-257fee4b7b8f,2741.0820281234883,2438.66,2855.0,45.60904312133789,113.91797187651173,416.337158203125,-0.14582737590302103,-0.03990121606883073,3.5,1.15768
f894e4c7-e78f-4902-8c8d-5b6aa5f93286,2207.177071791295,1918.87,1822.0,36.57912516593933,385.17707179129502,96.87255859375,0.053168253893386391,0.21140344225647367,3.5,1.13121
f8a399f0-423f-4e75-85f6-da0016bfb8b8,1672.9883969654707,1384.37,2282.0,34.07051396369934,609.01160303452934,897.62548828125,-0.39335034543437775,-0.2668762502342372,3.5,1.07625
fe309d17-5001-4eca-8281-8e129813aa7f,2963.0720852003396,2760.89,4055.0,58.2053120136261,1091.9279147996604,1294.11279296875,-0.31914002292694205,-0.26927938712691996,4.5,1.21231
fec9495d-e03e-4f63-93ac-45eaf0543e4c,4001.4933317256045,3423.93,3507.0,66.24733591079712,494.49333172560455,83.06787109375,-0.02368630484566581,0.14100180545355134,3.5,1.11375
